"category","count","book_id"
"horror-thriller",6,"8966"
"fantasy-sci-fi",6,"8966"
"فانتزی",6,"8966"
"action-adventure",6,"8966"
"shelfari-favorites",5,"8966"
"re-read",5,"8966"
"21st-century",5,"8966"
"finished-series",5,"8966"
"want-to-own",5,"8966"
"read-in-2013",5,"8966"
"dark",5,"8966"
"to-reread",5,"8966"
"5-stars",5,"8966"
"ya-fantasy",5,"8966"
"paperback",5,"8966"
"on-my-bookshelf",5,"8966"
"favorite",5,"8966"
"science-fiction",5,"8966"
"read-2011",5,"8966"
"male-protagonist",5,"8966"
"part-of-a-series",5,"8966"
"all-time-favorites",5,"8966"
"7th-grade",5,"8966"
"young-adult-fiction",5,"8966"
"teens",5,"8966"
"library-book",5,"8966"
"suspense",5,"8966"
"read-in-2016",4,"8966"
"to-read",8174,"9219901"
"non-fiction",729,"9219901"
"biography",287,"9219901"
"memoir",264,"9219901"
"memoirs",252,"9219901"
"favorites",234,"9219901"
"nonfiction",225,"9219901"
"autobiography",144,"9219901"
"lgbt",107,"9219901"
"eating-disorders",100,"9219901"
"biographies",85,"9219901"
"currently-reading",78,"9219901"
"psychology",76,"9219901"
"mental-health",72,"9219901"
"read-in-2011",64,"9219901"
"mental-illness",61,"9219901"
"owned",58,"9219901"
"kindle",57,"9219901"
"books-i-own",51,"9219901"
"biography-memoir",50,"9219901"
"women",48,"9219901"
"lgbtq",44,"9219901"
"queer",41,"9219901"
"health",37,"9219901"
"library",36,"9219901"
"memoir-biography",33,"9219901"
"ebook",33,"9219901"
"audiobooks",31,"9219901"
"eating-disorder",31,"9219901"
"bio",30,"9219901"
"glbt",30,"9219901"
"ebooks",29,"9219901"
"read-in-2012",28,"9219901"
"anorexia",28,"9219901"
"book-club",28,"9219901"
"celebrity",25,"9219901"
"adult",25,"9219901"
"lesbian",25,"9219901"
"read-in-2013",24,"9219901"
"entertainment",24,"9219901"
"to-buy",24,"9219901"
"audiobook",22,"9219901"
"ed",21,"9219901"
"arts",20,"9219901"
"owned-books",20,"9219901"
"personal",19,"9219901"
"performing",19,"9219901"
"general",19,"9219901"
"biographies-memoirs",19,"9219901"
"audio",18,"9219901"
"favourites",17,"9219901"
"read-2011",17,"9219901"
"auto-biography",16,"9219901"
"self-help",16,"9219901"
"food",16,"9219901"
"autobiographies",15,"9219901"
"australia",15,"9219901"
"fiction",15,"9219901"
"australian",13,"9219901"
"biographical",13,"9219901"
"autobiography-memoir",13,"9219901"
"bio-memoir",12,"9219901"
"e-books",12,"9219901"
"wish-list",12,"9219901"
"read-2012",11,"9219901"
"my-books",11,"9219901"
"female-authors",11,"9219901"
"my-library",11,"9219901"
"psych",11,"9219901"
"sexuality",11,"9219901"
"2011-reads",11,"9219901"
"autobiography-biography",11,"9219901"
"read-in-2010",11,"9219901"
"read-in-2015",10,"9219901"
"read-2013",10,"9219901"
"default",10,"9219901"
"abandoned",10,"9219901"
"bios",10,"9219901"
"body-image",10,"9219901"
"borrowed",10,"9219901"
"true-stories",10,"9219901"
"want-to-read",10,"9219901"
"on-kindle",10,"9219901"
"biography-autobiography",10,"9219901"
"celebrities",9,"9219901"
"audio-books",9,"9219901"
"feminism",9,"9219901"
"calibre",9,"9219901"
"bulimia",9,"9219901"
"books-read-in-2011",9,"9219901"
"gay",9,"9219901"
"read-in-english",9,"9219901"
"i-own",9,"9219901"
"read-2015",8,"9219901"
"lgbtqia",8,"9219901"
"memoirs-and-biographies",8,"9219901"
"memoir-bio",8,"9219901"
"contemporary",8,"9219901"
"have",8,"9219901"
"nook",8,"9219901"
"to-read",720,"92845"
"fantasy",146,"92845"
"fiction",139,"92845"
"owned",116,"92845"
"default",112,"92845"
"currently-reading",95,"92845"
"sci-fi-fantasy",66,"92845"
"series",45,"92845"
"magic",39,"92845"
"landover",37,"92845"
"fantasy-sci-fi",27,"92845"
"favorites",26,"92845"
"ebook",23,"92845"
"adventure",23,"92845"
"humor",23,"92845"
"brooks-terry",22,"92845"
"epic-fantasy",22,"92845"
"terry-brooks",21,"92845"
"scifi-fantasy",21,"92845"
"high-fantasy",20,"92845"
"library",19,"92845"
"adult",18,"92845"
"brooks",18,"92845"
"young-adult",17,"92845"
"science-fiction-fantasy",16,"92845"
"paperback",16,"92845"
"science-fiction",14,"92845"
"my-books",13,"92845"
"unicorns",13,"92845"
"sci-fi",13,"92845"
"my-library",12,"92845"
"kindle",12,"92845"
"audiobook",12,"92845"
"fantasy-scifi",12,"92845"
"ebooks",12,"92845"
"fantasy-fiction",12,"92845"
"books-i-own",11,"92845"
"owned-books",11,"92845"
"audiobooks",11,"92845"
"dragons",10,"92845"
"audio",10,"92845"
"audible",10,"92845"
"humour",10,"92845"
"books",9,"92845"
"fantasy-series",9,"92845"
"have",8,"92845"
"i-own",8,"92845"
"sf-fantasy",7,"92845"
"re-read",7,"92845"
"fiction-fantasy",7,"92845"
"unread",6,"92845"
"magic-kingdom-of-landover",6,"92845"
"fantasy-read",6,"92845"
"e-books",5,"92845"
"donated",5,"92845"
"scanned",5,"92845"
"hardcover",5,"92845"
"magic-kingdom",5,"92845"
"collection",5,"92845"
"audio-books",5,"92845"
"home-library",5,"92845"
"mine",5,"92845"
"fantasy-magic",5,"92845"
"science-fantasy",5,"92845"
"ya",5,"92845"
"kingdom",5,"92845"
"audio-book",5,"92845"
"wizards",5,"92845"
"on-the-shelf",5,"92845"
"urban-fantasy",5,"92845"
"novels",5,"92845"
"read-in-2016",4,"92845"
"e-book",4,"92845"
"calibre",4,"92845"
"fantasy-high",4,"92845"
"contemporary-fantasy",4,"92845"
"finished",4,"92845"
"paperbacks",4,"92845"
"bookshelf",4,"92845"
"classic-fantasy",4,"92845"
"speculative-fiction",4,"92845"
"1",4,"92845"
"epic",4,"92845"
"i-own-it",4,"92845"
"books-i-read-as-a-kid",4,"92845"
"contemporary",4,"92845"
"to-re-read",4,"92845"
"male-author",4,"92845"
"scifi",4,"92845"
"of",4,"92845"
"adult-fiction",4,"92845"
"sci-fi-and-fantasy",4,"92845"
"adult-fantasy",4,"92845"
"novel",4,"92845"
"unfinished",3,"92845"
"shelfari-favorites",3,"92845"
"own-not-read",3,"92845"
"hardcopy",3,"92845"
"physical",3,"92845"
"shannara",3,"92845"
"to-read",1949,"92871"
"fantasy",428,"92871"
"dragonlance",253,"92871"
"default",51,"92871"
"owned",51,"92871"
"fiction",38,"92871"
"books-i-own",18,"92871"
"dragon-lance",14,"92871"
"currently-reading",14,"92871"
"favorites",14,"92871"
"high-fantasy",13,"92871"
"fantasia",12,"92871"
"sci-fi-fantasy",9,"92871"
"owned-books",8,"92871"
"epic-fantasy",7,"92871"
"paperback",7,"92871"
"series",7,"92871"
"my-books",6,"92871"
"library",6,"92871"
"dungeons-and-dragons",6,"92871"
"fantasy-fiction",5,"92871"
"to-buy",5,"92871"
"my-library",5,"92871"
"have",5,"92871"
"fantasy-sci-fi",4,"92871"
"ebook",4,"92871"
"dragons",4,"92871"
"science-fiction-fantasy",4,"92871"
"paper",3,"92871"
"scanned",3,"92871"
"kevin-stein",3,"92871"
"sci-fi-and-fantasy",3,"92871"
"scifi-fantasy",3,"92871"
"magic",3,"92871"
"novels",3,"92871"
"ebooks",3,"92871"
"1980-1989",3,"92871"
"novel",3,"92871"
"dragonlance-preludes",3,"92871"
"sf-fantasy",3,"92871"
"science-fiction-and-fantasy",3,"92871"
"dragonlace",2,"92871"
"audiobook",2,"92871"
"own-to-read",2,"92871"
"fantasy-to-read",2,"92871"
"e-books",2,"92871"
"sff",2,"92871"
"dnd",2,"92871"
"franchise",2,"92871"
"owned-to-read",2,"92871"
"i-own-it",2,"92871"
"dungeons-dragons",2,"92871"
"fantasy-books",2,"92871"
"read-fantasy",2,"92871"
"fantasy-series",2,"92871"
"fantasy-high",2,"92871"
"adventure",2,"92871"
"1",2,"92871"
"dragonlance-books",2,"92871"
"hd",2,"92871"
"on-my-shelf",2,"92871"
"fantastik",2,"92871"
"fantastik-kurgu",2,"92871"
"my-collection",2,"92871"
"dragon-lance-series",2,"92871"
"audio-book",2,"92871"
"to-re-read",2,"92871"
"sword-and-sorcery",2,"92871"
"e-book",2,"92871"
"books",2,"92871"
"fantasy-dragonlance",2,"92871"
"physical",2,"92871"
"good-fantasy",2,"92871"
"dragonlance-saga",2,"92871"
"d-d",2,"92871"
"fantasy-novels",2,"92871"
"high-school",2,"92871"
"box-1",2,"92871"
"male-author",2,"92871"
"to-read-and-own",2,"92871"
"ya",2,"92871"
"series-dragonlance",2,"92871"
"sci-fi",2,"92871"
"read-but-not-owned",2,"92871"
"dragonlance-series",2,"92871"
"books_i_own",2,"92871"
"gaming",2,"92871"
"print",2,"92871"
"literature-fantasy-fiction",2,"92871"
"dragonlance-preludes-i",1,"92871"
"own-on-audiobook",1,"92871"
"have-purchased",1,"92871"
"audio-library",1,"92871"
"in-english",1,"92871"
"dragonlance-kevin-stein",1,"92871"
"dragonlance-books-owned",1,"92871"
"hd-to-read",1,"92871"
"epic-fantasy-series",1,"92871"
"d-and-d-fiction",1,"92871"
"on-calibre-to-read",1,"92871"
"to-read",2604,"9366879"
"currently-reading",64,"9366879"
"graphic-novels",50,"9366879"
"fantasy",41,"9366879"
"comics",40,"9366879"
"bone",36,"9366879"
"graphic-novel",28,"9366879"
"fiction",22,"9366879"
"adventure",13,"9366879"
"favorites",12,"9366879"
"owned",9,"9366879"
"comic",8,"9366879"
"children",8,"9366879"
"childrens",8,"9366879"
"humor",7,"9366879"
"children-s",7,"9366879"
"comics-graphic-novels",6,"9366879"
"series",6,"9366879"
"juvenile",5,"9366879"
"classroom-library",5,"9366879"
"books-i-own",5,"9366879"
"middle-grade",4,"9366879"
"kids",4,"9366879"
"novel",4,"9366879"
"novels",4,"9366879"
"ya",3,"9366879"
"graphic",3,"9366879"
"books",3,"9366879"
"bone-books",3,"9366879"
"children-s-books",3,"9366879"
"action",3,"9366879"
"to-buy",3,"9366879"
"graphic-novels-comics",3,"9366879"
"kid-lit",3,"9366879"
"reviewed",3,"9366879"
"cool",2,"9366879"
"comix",2,"9366879"
"audio-none",2,"9366879"
"book",2,"9366879"
"tyler",2,"9366879"
"comics-manga",2,"9366879"
"never-finished",2,"9366879"
"2012-forty-book-challenge",2,"9366879"
"unread-at-home",2,"9366879"
"childrens-young-adult",2,"9366879"
"5th-grade",2,"9366879"
"maybe-read",2,"9366879"
"funny",2,"9366879"
"favorite",2,"9366879"
"5b",2,"9366879"
"best-books-ever",2,"9366879"
"summer-reading",2,"9366879"
"childrens-fiction",2,"9366879"
"3rd-grade-classroom",1,"9366879"
"other-comics",1,"9366879"
"owned-books",1,"9366879"
"comics-comic-books-graphic-novels",1,"9366879"
"non-fiction-ish",1,"9366879"
"own-it",1,"9366879"
"comics-gn-manga-etc",1,"9366879"
"part-of-a-series",1,"9366879"
"my-fantastique-fiction",1,"9366879"
"for-good-moods",1,"9366879"
"to-find",1,"9366879"
"unowned",1,"9366879"
"5-5-5-ar-level",1,"9366879"
"bone-siris",1,"9366879"
"shelved",1,"9366879"
"on-my-shelf-to-read",1,"9366879"
"fantasy-faerie",1,"9366879"
"childrens-lit",1,"9366879"
"science",1,"9366879"
"k",1,"9366879"
"notes",1,"9366879"
"taxonomy",1,"9366879"
"the-hoard",1,"9366879"
"lost-interest",1,"9366879"
"abandoned",1,"9366879"
"w",1,"9366879"
"complete-the-series",1,"9366879"
"to-read-comics",1,"9366879"
"published-2000-to-2015",1,"9366879"
"new_ya_fic",1,"9366879"
"don-t-own-yet",1,"9366879"
"gn",1,"9366879"
"graphic-novel-want-to-read",1,"9366879"
"fiction-read",1,"9366879"
"default",1,"9366879"
"gns-read-owned",1,"9366879"
"wishlist_comics",1,"9366879"
"infantil",1,"9366879"
"currently-shelved",1,"9366879"
"pelham-library-ya",1,"9366879"
"fantasy-scifi",1,"9366879"
"your",1,"9366879"
"sbcpl",1,"9366879"
"library",1,"9366879"
"inventory",1,"9366879"
"z-unsorted",1,"9366879"
"graphic-b-d",1,"9366879"
"to-read",7446,"94510"
"comics",629,"94510"
"graphic-novels",607,"94510"
"graphic-novel",213,"94510"
"crime",93,"94510"
"fiction",69,"94510"
"còmics",67,"94510"
"currently-reading",67,"94510"
"comics-graphic-novels",61,"94510"
"comic-books",54,"94510"
"vertigo",52,"94510"
"comic",43,"94510"
"owned",38,"94510"
"noir",33,"94510"
"mystery",32,"94510"
"graphic-novels-comics",31,"94510"
"comics-and-graphic-novels",29,"94510"
"graphic",28,"94510"
"favorites",22,"94510"
"thriller",19,"94510"
"100-bullets",19,"94510"
"series",18,"94510"
"to-read-comics",16,"94510"
"vertigo-comics",16,"94510"
"read-comics",14,"94510"
"graphic-novels-and-comics",14,"94510"
"comix",13,"94510"
"comics-to-read",12,"94510"
"library",12,"94510"
"comics-read",12,"94510"
"graphicnovels",10,"94510"
"default",9,"94510"
"comic-book",9,"94510"
"crime-fiction",9,"94510"
"books-i-own",9,"94510"
"cómic",8,"94510"
"dc-vertigo",8,"94510"
"borrowed",8,"94510"
"dc-comics",7,"94510"
"comic-graphic-novel",7,"94510"
"comics-manga",7,"94510"
"to-read-graphic-novels",7,"94510"
"graphic_novels",7,"94510"
"comicbooks",7,"94510"
"action",6,"94510"
"brian-azzarello",6,"94510"
"graphic-novels-to-read",6,"94510"
"comics-graphic-novel",6,"94510"
"sequential-art",6,"94510"
"graphic-novels-read",6,"94510"
"my-library",5,"94510"
"comic-books-graphic-novels",5,"94510"
"in-english",5,"94510"
"gn",5,"94510"
"graphic-novels-comic-books",5,"94510"
"read-in-2017",4,"94510"
"usa",4,"94510"
"comics-and-manga",4,"94510"
"read-in-2014",4,"94510"
"to-buy",4,"94510"
"chicago",4,"94510"
"graphic-novels-manga",4,"94510"
"mystery-crime",4,"94510"
"read-in-2012",4,"94510"
"crime-noir",4,"94510"
"crime-thriller",4,"94510"
"graphic-novel-comics",4,"94510"
"comics-graphicnovels",4,"94510"
"quadrinhos",4,"94510"
"dc",4,"94510"
"english",4,"94510"
"manga",4,"94510"
"conspiracy",4,"94510"
"graphicnovel",4,"94510"
"crime-mystery",4,"94510"
"adult",4,"94510"
"i-own",4,"94510"
"read-in-2016",3,"94510"
"ebook",3,"94510"
"cizgi-roman",3,"94510"
"graphic-novels-and-comic-books",3,"94510"
"bd",3,"94510"
"library-books",3,"94510"
"stripovi",3,"94510"
"graphic-novel-comic",3,"94510"
"comic-manga",3,"94510"
"suspense",3,"94510"
"revenge",3,"94510"
"crime-comics",3,"94510"
"komiksy",3,"94510"
"read-graphic-novels",3,"94510"
"favourites",3,"94510"
"violence",3,"94510"
"ebooks",3,"94510"
"graphic-series",3,"94510"
"comics-other",3,"94510"
"2000s",3,"94510"
"read-in-2009",3,"94510"
"novel",3,"94510"
"read-in-english",2,"94510"
"childrens",331,"94803"
"picture-books",243,"94803"
"children-s-books",238,"94803"
"children",212,"94803"
"children-s",199,"94803"
"fiction",106,"94803"
"childrens-books",104,"94803"
"kids",102,"94803"
"favorites",87,"94803"
"kids-books",79,"94803"
"childhood",70,"94803"
"currently-reading",66,"94803"
"animals",63,"94803"
"to-read",57,"94803"
"newbery-honor",54,"94803"
"picture-book",53,"94803"
"classics",48,"94803"
"newbery",43,"94803"
"friendship",42,"94803"
"children-s-literature",40,"94803"
"default",39,"94803"
"early-readers",38,"94803"
"childhood-books",34,"94803"
"series",29,"94803"
"childhood-favorites",29,"94803"
"children-s-lit",28,"94803"
"fantasy",26,"94803"
"children-books",26,"94803"
"easy-readers",25,"94803"
"easy-reader",25,"94803"
"owned",24,"94803"
"books-i-own",24,"94803"
"early-reader",23,"94803"
"beginning-readers",23,"94803"
"chapter-books",22,"94803"
"juvenile",19,"94803"
"classic",16,"94803"
"home-library",14,"94803"
"children-s-picture-books",14,"94803"
"my-childhood",13,"94803"
"adventure",13,"94803"
"school",12,"94803"
"kindergarten",12,"94803"
"humor",12,"94803"
"frog-and-toad",12,"94803"
"childrens-fiction",12,"94803"
"kid-books",12,"94803"
"childrens-lit",12,"94803"
"library",11,"94803"
"friends",11,"94803"
"owned-books",11,"94803"
"elementary",11,"94803"
"childhood-reads",11,"94803"
"childrens-picture-books",11,"94803"
"picturebooks",11,"94803"
"readers",11,"94803"
"frogs",10,"94803"
"beginning-reader",10,"94803"
"own-it",10,"94803"
"newbery-honors",9,"94803"
"nostalgia",9,"94803"
"read-aloud",9,"94803"
"picture",9,"94803"
"short-stories",9,"94803"
"childrens-literature",9,"94803"
"newbery-books",8,"94803"
"childhood-memories",8,"94803"
"transitional-chapter",8,"94803"
"children-s-fiction",8,"94803"
"juvenile-fiction",8,"94803"
"early-chapter-books",8,"94803"
"childrensbooks",8,"94803"
"favorite-children-s-books",8,"94803"
"childhood-favorite",7,"94803"
"books-i-read-as-a-kid",7,"94803"
"1st-grade",7,"94803"
"i-can-read",7,"94803"
"newberry-honor",7,"94803"
"for-kids",7,"94803"
"children-young-adult",7,"94803"
"children-ya",7,"94803"
"easy-to-read",7,"94803"
"read-as-a-kid",7,"94803"
"youth",7,"94803"
"young-adult",6,"94803"
"illustrated",6,"94803"
"classroom-books",6,"94803"
"all-time-favorites",6,"94803"
"2nd-grade",6,"94803"
"my-library",6,"94803"
"award-winners",6,"94803"
"literature",6,"94803"
"elementary-school",6,"94803"
"kid-s-books",6,"94803"
"award-winner",6,"94803"
"read-alouds",6,"94803"
"read-as-a-child",6,"94803"
"from-my-childhood",6,"94803"
"newbery-medal",6,"94803"
"kid-lit",6,"94803"
"to-read",33103,"9532"
"science-fiction",2907,"9532"
"sci-fi",2687,"9532"
"favorites",1565,"9532"
"fiction",1104,"9532"
"scifi",583,"9532"
"young-adult",479,"9532"
"owned",417,"9532"
"fantasy",352,"9532"
"sci-fi-fantasy",336,"9532"
"series",282,"9532"
"books-i-own",219,"9532"
"orson-scott-card",215,"9532"
"ya",186,"9532"
"sf",184,"9532"
"default",167,"9532"
"scifi-fantasy",152,"9532"
"audiobook",140,"9532"
"ender",136,"9532"
"fantasy-sci-fi",122,"9532"
"currently-reading",106,"9532"
"adventure",99,"9532"
"space",97,"9532"
"library",97,"9532"
"war",91,"9532"
"science-fiction-fantasy",90,"9532"
"science",82,"9532"
"audiobooks",80,"9532"
"novels",75,"9532"
"dystopia",74,"9532"
"dystopian",72,"9532"
"kindle",67,"9532"
"owned-books",62,"9532"
"adult",61,"9532"
"audio",61,"9532"
"favourites",59,"9532"
"speculative-fiction",59,"9532"
"my-books",55,"9532"
"sci-fi-and-fantasy",55,"9532"
"aliens",54,"9532"
"to-buy",53,"9532"
"enderverse",53,"9532"
"military",52,"9532"
"card",52,"9532"
"space-opera",51,"9532"
"re-read",51,"9532"
"audible",49,"9532"
"books",49,"9532"
"all-time-favorites",48,"9532"
"i-own",46,"9532"
"ebooks",43,"9532"
"sciencefiction",43,"9532"
"action",42,"9532"
"shelfari-favorites",40,"9532"
"my-library",39,"9532"
"fantasy-scifi",39,"9532"
"read-in-2013",37,"9532"
"favorite-books",37,"9532"
"classics",37,"9532"
"children",35,"9532"
"teen",35,"9532"
"school",34,"9532"
"futuristic",33,"9532"
"audio-book",32,"9532"
"bean",31,"9532"
"audio-books",31,"9532"
"own-it",31,"9532"
"sff",31,"9532"
"favorite",30,"9532"
"general",29,"9532"
"ender-series",29,"9532"
"adult-fiction",29,"9532"
"sf-fantasy",29,"9532"
"novel",28,"9532"
"ya-fiction",28,"9532"
"reread",27,"9532"
"games",26,"9532"
"coming-of-age",26,"9532"
"childhood",26,"9532"
"calibre",25,"9532"
"high",25,"9532"
"wish-list",25,"9532"
"5-star",25,"9532"
"paperback",25,"9532"
"fictitious",24,"9532"
"wiggin",24,"9532"
"tech",24,"9532"
"enders-game",24,"9532"
"character",23,"9532"
"soldiers",23,"9532"
"child",23,"9532"
"ender-s-game",23,"9532"
"e-books",23,"9532"
"fun",23,"9532"
"contemporary",23,"9532"
"5-stars",22,"9532"
"warfare",22,"9532"
"magic",22,"9532"
"juvenile",22,"9532"
"children-s",22,"9532"
"classics",602,"95693"
"romance",499,"95693"
"fiction",497,"95693"
"to-read",362,"95693"
"young-adult",237,"95693"
"historical",103,"95693"
"favourites",95,"95693"
"canadian",86,"95693"
"l-m-montgomery",80,"95693"
"canada",80,"95693"
"book-club",72,"95693"
